eventName,year,finishPlace,adjustedTime,lane,screenFile,seed,boatLabel,adjustedTimeString,boatId,handicap,penalty,adjustedTimeDelta,rawTimeDelta,adjustedTimePercent,rawTimePercent,laneLong,penaltyCode,boatStatus,rawTimeString,handicapString,penaltyString,adjustedTimeDeltaString,rawTimeDeltaString,avg_age,adjustedTimePercentString,rawTimePercentString,photoId,composite,longName,displayNum,altTitle,sp1Delta,sp2Delta,sp3Delta,dtUpdated,sp1Label,sp2Label,sp3Label,sp4Label,distanceRowed,distanceDelta,distancePercent,detailsUrl,orderOfFinishPlace,sp4RawTime,sp1RawTime,sp1RawTimeString,sp1Location,sp1Distance,sp2RawTime,sp2RawTimeString,sp2Location,sp2Distance,sp3RawTime,sp3RawTimeString,sp3Location,sp3Distance,sp4RawTimeString,sp4Location,sp4Distance,orgCount,sp1Split,sp1Place,sp2Split,sp2Place,sp3Split,sp3Place,sp4Split,sp1SplitPlace,sp2SplitPlace,sp3SplitPlace,sp4SplitPlace,sp1SplitTimeString,sp2SplitTimeString,sp3SplitTimeString,sp4SplitTimeString,sp1MarginString,sp2MarginString,sp3MarginString,avgAge,orgName,marginComment,comment,divisionTitle
Women's Master Fours [40+],2013,2,1132194,6,310_1211728183517.png,A,L. de Leuw,18:52.194,8351,0,0,31830,31830,0.0289,0.0289,6,,,18:52.194,0.00,,0:31.830,0:31.830,41,2.89,2.89,0,,Sammamish Rowing Association,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,2nd,1132194,265913,4:25.913,1,0,619574,10:19.574,2,0,931367,15:31.367,3,0,18:52.194,4,0,1,265913,2,353661,2,311793,2,200827,0,0,0,0,4:25.913,5:53.661,5:11.793,3:20.827,,,,41,Sammamish Rowing Association,,,
Women's Master Fours [40+],2013,3,1148747,2,722_1211574109030.png,A,S. Quarrier,19:08.747,7943,0,0,48390,48390,0.044,0.044,2,,,19:08.747,0.00,,0:48.390,0:48.390,40,4.40,4.40,0,,Potomac,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,3rd,1148747,267200,4:27.200,1,0,628155,10:28.155,2,0,945578,15:45.578,3,0,19:08.747,4,0,1,267200,4,360955,3,317423,3,203169,0,0,0,0,4:27.200,6:00.955,5:17.423,3:23.169,,,,40,Potomac,,,
Women's Master Fours [40+],2013,4,1158365,9,291_1211665271091.png,A,V. Oomen,19:18.365,1959,0,0,58010,58010,0.0527,0.0527,9,,,19:18.365,0.00,,0:58.010,0:58.010,40,5.27,5.27,0,,Carnegie Lake,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,4th,1158365,266995,4:26.995,1,0,633717,10:33.717,2,0,953853,15:53.853,3,0,19:18.365,4,0,1,266995,3,366722,4,320136,4,204512,0,0,0,0,4:26.995,6:06.722,5:20.136,3:24.512,,,,40,Carnegie Lake,,,
Women's Master Fours [40+],2013,5,1174850,7,303_1212120043658.png,A,A. Ettel,19:34.850,5037,0,0,74490,74490,0.0677,0.0677,7,,,19:34.850,0.00,,1:14.490,1:14.490,42,6.77,6.77,0,,Lake Union,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,5th,1174850,268269,4:28.269,1,0,638206,10:38.206,2,0,968466,16:08.466,3,0,19:34.850,4,0,1,268269,5,369937,6,330260,6,206384,0,0,0,0,4:28.269,6:09.937,5:30.260,3:26.384,,,,42,Lake Union,,,
Women's Master Fours [40+],2013,6,1186592,19,364_1375215853220.png,A,A. Jensen,19:46.592,7597,0,0,86230,86230,0.0784,0.0784,19,,,19:46.592,0.00,,1:26.230,1:26.230,45,7.84,7.84,0,,CRI,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,6th,1186592,272964,4:32.964,1,0,644725,10:44.725,2,0,978441,16:18.441,3,0,19:46.592,4,0,1,272964,7,371761,7,333716,9,208151,0,0,0,0,4:32.964,6:11.761,5:33.716,3:28.151,,,,45,CRI,,,
Women's Master Fours [40+],2013,7,1189013,3,3678_1283820649257.png,A,A. Moquin,19:49.013,8385,0,0,88650,88650,0.0806,0.0806,3,,,19:49.013,0.00,,1:28.650,1:28.650,46,8.06,8.06,0,,Colorado Rowing,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,7th,1189013,272121,4:32.121,1,0,644566,10:44.566,2,0,976997,16:16.997,3,0,19:49.013,4,0,1,272121,6,372445,8,332431,7,212016,0,0,0,0,4:32.121,6:12.445,5:32.431,3:32.016,,,,46,Colorado Rowing,,,
Women's Master Fours [40+],2013,8,1196106,10,2226_1211506769901.png,A,J. Bresler,19:56.106,6935,0,0,95750,95750,0.087,0.087,10,,,19:56.106,0.00,,1:35.750,1:35.750,43,8.70,8.70,0,,Greenwich Crew,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,8th,1196106,277415,4:37.415,1,0,653263,10:53.263,2,0,985993,16:25.993,3,0,19:56.106,4,0,1,277415,9,375848,9,332730,8,210113,0,0,0,0,4:37.415,6:15.848,5:32.730,3:30.113,,,,43,Greenwich Crew,,,
Women's Master Fours [40+],2013,9,1204316,22,540_1212120113487.png,A,J. Lacey,20:04.316,7779,0,0,103960,103960,0.0945,0.0945,22,,,20:04.316,0.00,,1:43.960,1:43.960,45,9.45,9.45,0,,Minneapolis Rowing Club,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,9th,1204316,276490,4:36.490,1,0,645970,10:45.970,2,0,975138,16:15.138,3,0,20:04.316,4,0,1,276490,8,369480,5,329168,5,229178,0,0,0,0,4:36.490,6:09.480,5:29.168,3:49.178,,,,45,Minneapolis Rowing Club,,,
Women's Master Fours [40+],2013,10,1210762,16,237_1212120033134.png,A,S. VanderVelde,20:10.762,6393,0,0,110400,110400,0.1003,0.1003,16,,,20:10.762,0.00,,1:50.400,1:50.400,44,10.03,10.03,0,,Lake Merritt,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,10th,1210762,278166,4:38.166,1,0,654291,10:54.291,2,0,993417,16:33.417,3,0,20:10.762,4,0,1,278166,10,376125,10,339126,11,217345,0,0,0,0,4:38.166,6:16.125,5:39.126,3:37.345,,,,44,Lake Merritt,,,
Women's Master Fours [40+],2013,11,1211203,15,747_1211638534943.png,A,J. Bright,20:11.203,4881,0,0,110840,110840,0.1007,0.1007,15,,,20:11.203,0.00,,1:50.840,1:50.840,42,10.07,10.07,0,,Alexandria,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,11th,1211203,279160,4:39.160,1,0,655914,10:55.914,2,0,992117,16:32.117,3,0,20:11.203,4,0,1,279160,12,376754,11,336203,10,219086,0,0,0,0,4:39.160,6:16.754,5:36.203,3:39.086,,,,42,Alexandria,,,
Women's Master Fours [40+],2013,12,1214401,8,253_1211639871339.png,A,J. Shifferd,20:14.401,5265,0,0,114040,114040,0.1036,0.1036,8,,,20:14.401,0.00,,1:54.040,1:54.040,42,10.36,10.36,0,,"Ann Arbor RC,Ann Arbor RC",0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,12th,1214401,280196,4:40.196,1,0,658620,10:58.620,2,0,998356,16:38.356,3,0,20:14.401,4,0,1,280196,13,378424,13,339736,13,216045,0,0,0,0,4:40.196,6:18.424,5:39.736,3:36.045,,,,42,"Ann Arbor RC,Ann Arbor RC",,,
Women's Master Fours [40+],2013,13,1216098,17,3219_1281567771645.png,A,V. Rumsby,20:16.098,8203,0,0,115740,115740,0.1052,0.1052,17,,,20:16.098,0.00,,1:55.740,1:55.740,42,10.52,10.52,0,,Notre Dame RC,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,13th,1216098,283346,4:43.346,1,0,660154,11:00.154,2,0,999339,16:39.339,3,0,20:16.098,4,0,1,283346,14,376808,12,339185,12,216759,0,0,0,0,4:43.346,6:16.808,5:39.185,3:36.759,,,,42,Notre Dame RC,,,
Women's Master Fours [40+],2013,14,1228968,5,707_1211664252774.png,A,E. Turtle,20:28.968,5951,0,0,128610,128610,0.1169,0.1169,5,,,20:28.968,0.00,,2:08.610,2:08.610,46,11.69,11.69,0,,Baltimore,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,14th,1228968,278632,4:38.632,1,0,664372,11:04.372,2,0,1008149,16:48.149,3,0,20:28.968,4,0,1,278632,11,385740,15,343777,17,220819,0,0,0,0,4:38.632,6:25.740,5:43.777,3:40.819,,,,46,Baltimore,,,
Women's Master Fours [40+],2013,15,1235762,21,208_1211641303718.png,A,S. Criswell,20:35.762,7269,0,0,135400,135400,0.1231,0.1231,21,,,20:35.762,0.00,,2:15.400,2:15.400,41,12.31,12.31,0,,BIAC,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,15th,1235762,288153,4:48.153,1,0,674179,11:14.179,2,0,1016773,16:56.773,3,0,20:35.762,4,0,1,288153,16,386026,16,342594,15,218989,0,0,0,0,4:48.153,6:26.026,5:42.594,3:38.989,,,,41,BIAC,,,
Women's Master Fours [40+],2013,16,1244076,20,560_1253499055254.png,A,D. Lopes-Little,20:44.076,5207,0,0,143720,143720,0.1306,0.1306,20,,,20:44.076,0.00,,2:23.720,2:23.720,49,13.06,13.06,0,,Genesee Waterways,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,16th,1244076,289892,4:49.892,1,0,680288,11:20.288,2,0,1023722,17:03.722,3,0,20:44.076,4,0,1,289892,17,390396,18,343434,16,220354,0,0,0,0,4:49.892,6:30.396,5:43.434,3:40.354,,,,49,Genesee Waterways,,,
Women's Master Fours [40+],2013,17,1272378,12,360_1211509169211.png,A,L. Schaffhauser,21:12.378,5281,0,0,172020,172020,0.1563,0.1563,12,,,21:12.378,0.00,,2:52.020,2:52.020,42,15.63,15.63,0,,Los Angeles,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,17th,1272378,291634,4:51.634,1,0,683037,11:23.037,2,0,1040771,17:20.771,3,0,21:12.378,4,0,1,291634,20,391403,19,357734,20,231607,0,0,0,0,4:51.634,6:31.403,5:57.734,3:51.607,,,,42,Los Angeles,,,
Women's Master Fours [40+],2013,18,1275420,24,1477_1212034432058.png,A,N. Fischer,21:15.420,8511,0,0,175060,175060,0.1591,0.1591,24,,,21:15.420,0.00,,2:55.060,2:55.060,53,15.91,15.91,0,,Peterborough,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,18th,1275420,296773,4:56.773,1,0,695372,11:35.372,2,0,1047082,17:27.082,3,0,21:15.420,4,0,1,296773,21,398599,20,351710,19,228338,0,0,0,0,4:56.773,6:38.599,5:51.710,3:48.338,,,,53,Peterborough,,,
Women's Master Fours [40+],2013,19,1294499,14,3843_1330176931156.png,A,G. Gozinsky,21:34.499,815,0,0,194140,194140,0.1764,0.1764,14,,,21:34.499,0.00,,3:14.140,3:14.140,49,17.64,17.64,0,,East Bay,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,19th,1294499,290221,4:50.221,1,0,689574,11:29.574,2,0,1058749,17:38.749,3,0,21:34.499,4,0,1,290221,18,399353,21,369175,23,235750,0,0,0,0,4:50.221,6:39.353,6:09.175,3:55.750,,,,49,East Bay,,,
Women's Master Fours [40+],2013,20,1312442,23,1992_1211667611235.png,A,K. Stewart,21:52.442,8393,0,0,212080,212080,0.1927,0.1927,23,,,21:52.442,0.00,,3:32.080,3:32.080,52,19.27,19.27,0,,Gentle Giant,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,20th,1312442,309487,5:09.487,1,0,717075,11:57.075,2,0,1079287,17:59.287,3,0,21:52.442,4,0,1,309487,23,407588,23,362212,22,233155,0,0,0,0,5:09.487,6:47.588,6:02.212,3:53.155,,,,52,Gentle Giant,,,
Women's Master Fours [40+],2013,21,1356620,11,238_1211665257746.png,A,C. Erling,22:36.620,7237,0,60000,256260,196260,0.2329,0.1784,11,12-IN,,21:36.620,0.00,1:00.000,4:16.260,3:16.260,41,23.29,17.84,0,,Capital,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,21st,1296620,297021,4:57.021,1,0,699578,11:39.578,2,0,1061720,17:41.720,3,0,21:36.620,4,0,1,297021,22,402557,22,362142,21,234900,0,0,0,0,4:57.021,6:42.557,6:02.142,3:54.900,,,,41,Capital,,,
Women's Master Fours [40+],2013,22,1413712,13,289_1211573605672.png,A,T. Polley,23:33.712,7573,0,0,313350,313350,0.2848,0.2848,13,,,23:33.712,0.00,,5:13.350,5:13.350,50,28.48,28.48,0,,Norwalk River,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,22nd,1413712,330405,5:30.405,1,0,771091,12:51.091,2,0,1169186,19:29.186,3,0,23:33.712,4,0,1,330405,24,440686,24,398095,24,244526,0,0,0,0,5:30.405,7:20.686,6:38.095,4:04.526,,,,50,Norwalk River,,,
Women's Master Fours [40+],2013,23,1418357,4,729_1212034108727.png,A,J. Breitman,23:38.357,3675,0,0,318000,318000,0.289,0.289,4,,,23:38.357,0.00,,5:18.000,5:18.000,47,28.90,28.90,0,,Don Rowing,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,23rd,1418357,290338,4:50.338,1,0,673243,11:13.243,2,0,1015620,16:55.620,3,0,23:38.357,4,0,1,290338,19,382905,14,342377,14,402737,0,0,0,0,4:50.338,6:22.905,5:42.377,6:42.737,,,,47,Don Rowing,,,
Women's Master Fours [40+],2013,24,1450300,18,291_1211665271091.png,B,L. Suplick,24:10.300,5503,0,180000,349940,169940,0.318,0.1544,18,"2-IN, 13-IN, 14-IN",,21:10.300,0.00,3:00.000,5:49.940,2:49.940,48,31.80,15.44,0,,Carnegie Lake,0,,0,0,0,1383243777000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,24th,1270300,285596,4:45.596,1,0,674040,11:14.040,2,0,1020697,17:00.697,3,0,21:10.300,4,0,1,285596,15,388444,17,346657,18,249603,0,0,0,0,4:45.596,6:28.444,5:46.657,4:09.603,,,,48,Carnegie Lake,,,
Women's Master Fours [40+],2014,1,1134600,8,540_1212120113487.png,A,k. miller,18:54.600,3977,0,0,0,0,0.0,0.0,8,,,18:54.600,0.00,,,,41,,,0,,Minneapolis Rowing Club,0,,0,0,0,1414093832000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,1st,1134600,267067,4:27.067,1,0,617274,10:17.274,2,0,932459,15:32.459,3,0,18:54.600,4,0,1,267067,1,350207,1,315185,1,202141,0,0,0,0,4:27.067,5:50.207,5:15.185,3:22.141,,,,41,Minneapolis Rowing Club,,,
Women's Master Fours [40+],2014,2,1154932,10,747_1211638534943.png,A,A. Braun,19:14.932,2519,0,0,20330,20330,0.0179,0.0179,10,,,19:14.932,0.00,,0:20.330,0:20.330,40,1.79,1.79,0,,Alexandria,0,,0,0,0,1414093832000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,2nd,1154932,272913,4:32.913,1,0,628474,10:28.474,2,0,948529,15:48.529,3,0,19:14.932,4,0,1,272913,3,355561,2,320055,2,206403,0,0,0,0,4:32.913,5:55.561,5:20.055,3:26.403,,,,40,Alexandria,,,
Women's Master Fours [40+],2014,3,1156146,20,1232_1306343112867.png,A,J. Bellantoni,19:16.146,724,0,0,21550,21550,0.019,0.019,20,,,19:16.146,0.00,,0:21.550,0:21.550,48,1.90,1.90,0,,Berkeley,0,,0,0,0,1414093832000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,3rd,1156146,271061,4:31.061,1,0,630734,10:30.734,2,0,951693,15:51.693,3,0,19:16.146,4,0,1,271061,2,359673,4,320959,3,204453,0,0,0,0,4:31.061,5:59.673,5:20.959,3:24.453,,,,48,Berkeley,,,
Women's Master Fours [40+],2014,4,1166388,2,310_1211728183517.png,A,K. McKown,19:26.388,3188,0,0,31790,31790,0.028,0.028,2,,,19:26.388,0.00,,0:31.790,0:31.790,42,2.80,2.80,0,,Sammamish Rowing Association,0,,0,0,0,1414093832000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,4th,1166388,277037,4:37.037,1,0,633258,10:33.258,2,0,955251,15:55.251,3,0,19:26.388,4,0,1,277037,4,356221,3,321993,4,211137,0,0,0,0,4:37.037,5:56.221,5:21.993,3:31.137,,,,42,Sammamish Rowing Association,,,
Women's Master Fours [40+],2014,5,1177084,21,8374_1396557123547.png,A,M. Oliver,19:37.084,3455,0,0,42480,42480,0.0374,0.0374,21,,,19:37.084,0.00,,0:42.480,0:42.480,45,3.74,3.74,0,,Chinook,0,,0,0,0,1414093832000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,5th,1177084,279588,4:39.588,1,0,647794,10:47.794,2,0,974961,16:14.961,3,0,19:37.084,4,0,1,279588,7,368206,8,327167,9,202123,0,0,0,0,4:39.588,6:08.206,5:27.167,3:22.123,,,,45,Chinook,,,
Women's Master Fours [40+],2014,6,1185168,11,253_1211639871339.png,A,J. Shifferd,19:45.168,3144,0,0,50570,50570,0.0446,0.0446,11,,,19:45.168,0.00,,0:50.570,0:50.570,45,4.46,4.46,0,,"Ann Arbor RC,Ann Arbor RC",0,,0,0,0,1414093832000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,6th,1185168,281614,4:41.614,1,0,645446,10:45.446,2,0,970625,16:10.625,3,0,19:45.168,4,0,1,281614,10,363832,6,325179,5,214543,0,0,0,0,4:41.614,6:03.832,5:25.179,3:34.543,,,,45,"Ann Arbor RC,Ann Arbor RC",,,
Women's Master Fours [40+],2014,7,1185656,5,303_1212120043658.png,A,A. Ettel,19:45.656,2514,0,0,51060,51060,0.045,0.045,5,,,19:45.656,0.00,,0:51.060,0:51.060,40,4.50,4.50,0,,Lake Union,0,,0,0,0,1414093832000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,7th,1185656,292523,4:52.523,1,0,652428,10:52.428,2,0,978685,16:18.685,3,0,19:45.656,4,0,1,292523,21,359905,5,326257,6,206971,0,0,0,0,4:52.523,5:59.905,5:26.257,3:26.971,,,,40,Lake Union,,,
Women's Master Fours [40+],2014,8,1189722,1,201_1211427675645.png,A,D. Tudor,19:49.722,4613,0,0,55120,55120,0.0486,0.0486,1,,,19:49.722,0.00,,0:55.120,0:55.120,50,4.86,4.86,0,,Saugatuck,0,,0,0,0,1414093832000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,8th,1189722,279543,4:39.543,1,0,648404,10:48.404,2,0,975751,16:15.751,3,0,19:49.722,4,0,1,279543,6,368861,10,327347,10,213971,0,0,0,0,4:39.543,6:08.861,5:27.347,3:33.971,,,,50,Saugatuck,,,
Women's Master Fours [40+],2014,9,1194788,6,364_1375215853220.png,A,Y. Marts,19:54.788,2023,0,0,60190,60190,0.053,0.053,6,,,19:54.788,0.00,,1:00.190,1:00.190,44,5.30,5.30,0,,CRI,0,,0,0,0,1414093832000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,9th,1194788,279156,4:39.156,1,0,652490,10:52.490,2,0,979443,16:19.443,3,0,19:54.788,4,0,1,279156,5,373334,14,326953,8,215345,0,0,0,0,4:39.156,6:13.334,5:26.953,3:35.345,,,,44,CRI,,,
Women's Master Fours [40+],2014,10,1196030,9,237_1212120033134.png,A,L. Blanchard,19:56.030,2079,0,0,61430,61430,0.0541,0.0541,9,,,19:56.030,0.00,,1:01.430,1:01.430,42,5.41,5.41,0,,Lake Merritt,0,,0,0,0,1414093832000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,10th,1196030,287601,4:47.601,1,0,659156,10:59.156,2,0,985871,16:25.871,3,0,19:56.030,4,0,1,287601,18,371555,12,326715,7,210159,0,0,0,0,4:47.601,6:11.555,5:26.715,3:30.159,,,,42,Lake Merritt,,,
Women's Master Fours [40+],2014,11,1199436,4,291_1211665271091.png,A,A. Frederick,19:59.436,2619,0,0,64840,64840,0.0571,0.0571,4,,,19:59.436,0.00,,1:04.840,1:04.840,41,5.71,5.71,0,,Carnegie Lake,0,,0,0,0,1414093832000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,11th,1199436,281266,4:41.266,1,0,648596,10:48.596,2,0,979211,16:19.211,3,0,19:59.436,4,0,1,281266,8,367330,7,330615,11,220225,0,0,0,0,4:41.266,6:07.330,5:30.615,3:40.225,,,,41,Carnegie Lake,,,
Women's Master Fours [40+],2014,12,1200290,24,602_1211574853351.png,A,V. Scheer,20:00.290,2635,0,0,65690,65690,0.0579,0.0579,24,,,20:00.290,0.00,,1:05.690,1:05.690,41,5.79,5.79,0,,Texas Rowing Center,0,,0,0,0,1414093832000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,12th,1200290,282019,4:42.019,1,0,653326,10:53.326,2,0,987975,16:27.975,3,0,20:00.290,4,0,1,282019,11,371307,11,334649,16,212315,0,0,0,0,4:42.019,6:11.307,5:34.649,3:32.315,,,,41,Texas Rowing Center,,,
Women's Master Fours [40+],2014,13,1200312,12,707_1211664252774.png,A,E. Turtle,20:00.312,3445,0,0,65710,65710,0.0579,0.0579,12,,,20:00.312,0.00,,1:05.710,1:05.710,43,5.79,5.79,0,,Baltimore,0,,0,0,0,1414093832000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,13th,1200312,284279,4:44.279,1,0,652792,10:52.792,2,0,986615,16:26.615,3,0,20:00.312,4,0,1,284279,13,368513,9,333823,13,213697,0,0,0,0,4:44.279,6:08.513,5:33.823,3:33.697,,,,43,Baltimore,,,
Women's Master Fours [40+],2014,14,1206678,22,310_1211728183517.png,B,N. Biery,20:06.678,3189,0,0,72080,72080,0.0635,0.0635,22,,,20:06.678,0.00,,1:12.080,1:12.080,46,6.35,6.35,0,,Sammamish Rowing Association,0,,0,0,0,1414093832000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,14th,1206678,281310,4:41.310,1,0,652998,10:52.998,2,0,991045,16:31.045,3,0,20:06.678,4,0,1,281310,9,371688,13,338047,18,215633,0,0,0,0,4:41.310,6:11.688,5:38.047,3:35.633,,,,46,Sammamish Rowing Association,,,
Women's Master Fours [40+],2014,15,1212606,13,266_1211574324819.png,A,N. Cronkhite,20:12.606,3803,0,0,78010,78010,0.0688,0.0688,13,,,20:12.606,0.00,,1:18.010,1:18.010,46,6.88,6.88,0,,River City,0,,0,0,0,1414093832000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,15th,1212606,286434,4:46.434,1,0,662004,11:02.004,2,0,992841,16:32.841,3,0,20:12.606,4,0,1,286434,16,375570,15,330837,12,219765,0,0,0,0,4:46.434,6:15.570,5:30.837,3:39.765,,,,46,River City,,,
Women's Master Fours [40+],2014,16,1214840,19,217_1211508417385.png,A,S. Dvorak,20:14.840,3841,0,0,80240,80240,0.0707,0.0707,19,,,20:14.840,0.00,,1:20.240,1:20.240,44,7.07,7.07,0,,La Baie Verte,0,,0,0,0,1414093832000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,16th,1214840,284083,4:44.083,1,0,659832,10:59.832,2,0,994441,16:34.441,3,0,20:14.840,4,0,1,284083,12,375749,16,334609,15,220399,0,0,0,0,4:44.083,6:15.749,5:34.609,3:40.399,,,,44,La Baie Verte,,,
Women's Master Fours [40+],2014,17,1219774,27,720_1212272951459.png,A,M. Repa,20:19.774,3532,0,0,85170,85170,0.0751,0.0751,27,,,20:19.774,0.00,,1:25.170,1:25.170,48,7.51,7.51,0,,Leander,0,,0,0,0,1414093832000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,17th,1219774,284975,4:44.975,1,0,667460,11:07.460,2,0,1007527,16:47.527,3,0,20:19.774,4,0,1,284975,14,382485,20,340067,20,212247,0,0,0,0,4:44.975,6:22.485,5:40.067,3:32.247,,,,48,Leander,,,
Women's Master Fours [40+],2014,18,1222972,7,2226_1382820741766.png,A,K. Erickson,20:22.972,4094,0,0,88370,88370,0.0779,0.0779,7,,,20:22.972,0.00,,1:28.370,1:28.370,46,7.79,7.79,0,,Greenwich Crew,0,,0,0,0,1414093832000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,18th,1222972,286622,4:46.622,1,0,671334,11:11.334,2,0,1005769,16:45.769,3,0,20:22.972,4,0,1,286622,17,384712,22,334435,14,217203,0,0,0,0,4:46.622,6:24.712,5:34.435,3:37.203,,,,46,Greenwich Crew,,,
Women's Master Fours [40+],2014,19,1225604,15,3316_1310583553711.png,A,E. Shanower,20:25.604,3774,0,0,91000,91000,0.0802,0.0802,15,,,20:25.604,0.00,,1:31.000,1:31.000,46,8.02,8.02,0,,S.A.C.,0,,0,0,0,1414093832000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,19th,1225604,294100,4:54.100,1,0,672520,11:12.520,2,0,1008991,16:48.991,3,0,20:25.604,4,0,1,294100,23,378420,18,336471,17,216613,0,0,0,0,4:54.100,6:18.420,5:36.471,3:36.613,,,,46,S.A.C.,,,
Women's Master Fours [40+],2014,20,1227358,26,323_1211507314307.png,A,J. Bernier,20:27.358,4283,0,0,92760,92760,0.0818,0.0818,26,,,20:27.358,0.00,,1:32.760,1:32.760,47,8.18,8.18,0,,Hudson River,0,,0,0,0,1414093832000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,20th,1227358,288030,4:48.030,1,0,668910,11:08.910,2,0,1010595,16:50.595,3,0,20:27.358,4,0,1,288030,19,380880,19,341685,21,216763,0,0,0,0,4:48.030,6:20.880,5:41.685,3:36.763,,,,47,Hudson River,,,
Women's Master Fours [40+],2014,21,1228620,16,1239_1213326803006.png,A,M. Barry,20:28.620,4550,0,0,94020,94020,0.0829,0.0829,16,,,20:28.620,0.00,,1:34.020,1:34.020,42,8.29,8.29,0,,Pocock,0,,0,0,0,1414093832000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,21st,1228620,286193,4:46.193,1,0,663402,11:03.402,2,0,1009721,16:49.721,3,0,20:28.620,4,0,1,286193,15,377209,17,346319,22,218899,0,0,0,0,4:46.193,6:17.209,5:46.319,3:38.899,,,,42,Pocock,,,
Women's Master Fours [40+],2014,22,1236272,14,2065_1232496297243.png,A,B. Beretich,20:36.272,4518,0,0,101670,101670,0.0896,0.0896,14,,,20:36.272,0.00,,1:41.670,1:41.670,49,8.96,8.96,0,,Avalon,0,,0,0,0,1414093832000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,22nd,1236272,290826,4:50.826,1,0,674056,11:14.056,2,0,1013033,16:53.033,3,0,20:36.272,4,0,1,290826,20,383230,21,338977,19,223239,0,0,0,0,4:50.826,6:23.230,5:38.977,3:43.239,,,,49,Avalon,,,
Women's Master Fours [40+],2014,23,1251228,23,1617_1213661803470.png,A,A. Carson,20:51.228,3288,0,0,116630,116630,0.1028,0.1028,23,,,20:51.228,0.00,,1:56.630,1:56.630,45,10.28,10.28,0,,Yarmouth RC,0,,0,0,0,1414093832000,Riverside,Weld,Cambridge BC,Finish,0.0m,,,,23rd,1251228,293187,4:53.187,1,0,680868,11:20.868,2,0,1031233,17:11.233,3,0,20:51.228,4,0,1,293187,22,387681,23,350365,24,219995,0,0,0,0,4:53.187,6:27.681,5:50.365,3:39.995,,,,45,Yarmouth RC,,,
